ticker,underlying,expiration,dte,strike,type,delta,gamma,theta,vega,iv,open_interest,bid,ask,bid_size,ask_size,last_price,volume,break_even,underlying_price
O:NVDA251121C00255000,NVDA,2025-11-21,12,255.0,C,0.018656130320973793,0.0017332152076900739,-0.05110327430123779,0.02052758669514008,,1788,0.17,0.18,76,402,0.16,410,255.175,190.2
O:NVDA251121C00257500,NVDA,2025-11-21,12,257.5,C,0.016571147643641513,0.0015489324279010072,-0.047179847651202624,0.020626772288280186,,557,0.15,0.16,99,384,0.16,85,257.655,190.2
O:NVDA251121C00260000,NVDA,2025-11-21,12,260.0,C,0.015380966131475127,0.0014282616974443027,-0.04545282662000716,0.02071968136217288,,16117,0.14,0.15,120,356,0.13,292,260.145,190.2
O:NVDA251121C00262500,NVDA,2025-11-21,12,262.5,C,0.013826311040120064,0.0012899525974112477,-0.04178057743657623,0.008923979148233866,,200,0.12,0.14,193,328,0.16,15,262.63,190.2
O:NVDA251121C00265000,NVDA,2025-11-21,12,265.0,C,0.01228382288013202,0.0011537828223431843,-0.03756459382744442,0.008970097209399348,,458,0.11,0.12,104,98,0.11,339,265.115,190.2
O:NVDA251121C00267500,NVDA,2025-11-21,12,267.5,C,0.01160962766602662,0.0010779998969549297,-0.036248850214000955,0.009010628251277943,,168,0.1,0.12,228,395,0.1,69,267.61,190.2
O:NVDA251121C00270000,NVDA,2025-11-21,12,270.0,C,0.010101754247184819,0.0009480297346106403,-0.03203286206086075,0.00905639828680013,,7575,0.09,0.1,187,186,0.09,704,270.095,190.2
O:NVDA251121C00272500,NVDA,2025-11-21,12,272.5,C,0.009475253118318733,0.0008811599213456557,-0.030717041407452118,0.009096450743285966,,86,0.08,0.1,183,292,0.1,74,272.59,190.2
O:NVDA251121C00275000,NVDA,2025-11-21,12,275.0,C,0.008868696490525765,0.0008181324188510099,-0.02940115431049901,0.009136316305742775,,397,0.08,0.09,107,295,0.1,91,275.085,190.2
O:NVDA251121C00277500,NVDA,2025-11-21,12,277.5,C,0.007851389531962545,0.0007286692791856508,-0.02663517454025169,0.00917872155574082,,123,0.07,0.08,119,154,0.08,7,277.575,190.2
O:NVDA251121C00280000,NVDA,2025-11-21,12,280.0,C,0.0072836780574147735,0.0006727222969952759,-0.02531918290205446,0.009218177535147365,,9268,0.06,0.08,193,542,0.06,226,280.07,190.2
O:NVDA251121C00282500,NVDA,2025-11-21,12,282.5,C,0.006732687741262684,0.0006198183470016366,-0.024003124744199748,0.00925746037037854,,76,0.06,0.07,86,302,0.06,19,282.565,190.2
O:NVDA251121C00285000,NVDA,2025-11-21,12,285.0,C,0.0061974930898601325,0.0005697335563556004,-0.022687000013218783,0.009296566346670077,,116,0.05,0.07,156,390,0.05,80,285.06,190.2
O:NVDA251121P00100000,NVDA,2025-11-21,12,100.0,P,-0.002841502730726972,0.00018260335279175963,-0.017789640632614567,0.0053061621925874665,,24940,0.04,0.05,4,130,0.04,4331,99.955,190.2
O:NVDA251121P00105000,NVDA,2025-11-21,12,105.0,P,-0.0027758877613254587,0.00019483611968455569,-0.01598040818674676,0.001977311916373907,,20778,0.03,0.05,13,755,0.05,285,104.96,190.2
O:NVDA251121P00110000,NVDA,2025-11-21,12,110.0,P,-0.003577917509632322,0.00025761973496736263,-0.01873195718830963,0.0055660092397614245,,18395,0.04,0.06,11,312,0.05,500,109.95,190.2
O:NVDA251121P00115000,NVDA,2025-11-21,12,115.0,P,-0.003860663059911173,0.000298213250352746,-0.01847379145932745,0.005689612668007736,,31473,0.04,0.06,2,24,0.05,2665,114.95,190.2
O:NVDA251121P00120000,NVDA,2025-11-21,12,120.0,P,-0.005812807293474928,0.0004472255558794422,-0.02546059929286206,0.005814342391865066,,28957,0.07,0.08,4,146,0.08,3402,119.925,190.2
O:NVDA251121P00125000,NVDA,2025-11-21,12,125.0,P,-0.006308412257393264,0.0005235608199554497,-0.025198376802333125,0.0059314533880670305,,35838,0.07,0.08,10,922,0.09,1068,124.925,190.2
O:NVDA251121P00130000,NVDA,2025-11-21,12,130.0,P,-0.007942250314450132,0.0006869993598723486,-0.029283680228237362,0.006049551726554585,,31870,0.08,0.1,10,229,0.11,2529,129.91,190.2
O:NVDA251121P00135000,NVDA,2025-11-21,12,135.0,P,-0.011172943058310097,0.0009723968066539867,-0.03765438997383812,0.014391975606358609,,24319,0.12,0.13,17,1,0.13,4393,134.875,190.2
O:NVDA251121P00140000,NVDA,2025-11-21,12,140.0,P,-0.016241074206906667,0.001412211634351973,-0.04880204564389041,0.014660012783996288,,31079,0.17,0.19,163,374,0.2,3379,139.82,190.2
O:NVDA251121P00145000,NVDA,2025-11-21,12,145.0,P,-0.024226588442388827,0.00207278953275889,-0.06763764837055687,0.014944096042290913,,23136,0.26,0.28,99,152,0.27,1260,144.73,190.2
O:NVDA251121P00150000,NVDA,2025-11-21,12,150.0,P,-0.03678201996681348,0.0030318896298846608,-0.09014316335336743,0.030413861693900025,,28180,0.41,0.43,217,214,0.44,4794,149.58,190.2
O:NVDA251121P00155000,NVDA,2025-11-21,12,155.0,P,-0.055596283481730124,0.004371300272256256,-0.12514321412847954,0.030988902198600933,,23677,0.65,0.66,2,8,0.66,9086,154.345,190.2
O:NVDA251121P00157500,NVDA,2025-11-21,12,157.5,P,-0.06767860906581014,0.005164551681100325,-0.14207230057161452,0.05396004621660563,,2999,0.8,0.83,97,149,0.85,1123,156.685,190.2
O:NVDA251121P00160000,NVDA,2025-11-21,12,160.0,P,-0.08294698722087664,0.006099728471606364,-0.1622202185410832,0.054426541823635766,,49982,1.01,1.04,66,104,1.04,6848,158.975,190.2
O:NVDA251121P00162500,NVDA,2025-11-21,12,162.5,P,-0.10125375594120463,0.007136915196776065,-0.1886489075062635,0.05491166738026163,,1700,1.27,1.31,7,30,1.28,1428,161.21,190.2
O:NVDA251121P00165000,NVDA,2025-11-21,12,165.0,P,-0.12114926549034107,0.008201843098493596,-0.21597901771786515,0.08308884270530122,,45760,1.58,1.6,135,5,1.58,5347,163.41,190.2
O:NVDA251121P00167500,NVDA,2025-11-21,12,167.5,P,-0.1450377641083694,0.009334396885640495,-0.23723564609671238,0.08378387445126056,,2361,1.95,2,5,15,2.06,1311,165.525,190.2
O:NVDA251121P00170000,NVDA,2025-11-21,12,170.0,P,-0.1721242585549385,0.010514058966441836,-0.2640234029831487,0.08449870002715604,,44288,2.41,2.45,10,9,2.44,12840,167.57,190.2
O:NVDA251121P00172500,NVDA,2025-11-21,12,172.5,P,-0.2028127548548193,0.011639619094704375,-0.2999409255304557,0.08546751460604092,,3363,2.95,3.05,1,272,3,4679,169.5,190.2
O:NVDA251121P00175000,NVDA,2025-11-21,12,175.0,P,-0.23432982373258635,0.012734966461913702,-0.31719748386178315,0.11235489033842626,,42793,3.55,3.65,264,233,3.62,12874,171.4,190.2
O:NVDA251121P00177500,NVDA,2025-11-21,12,177.5,P,-0.2692341818894883,0.01378465058390316,-0.33631216697401145,0.11326771587019717,,5041,4.25,4.35,2,73,4.33,4874,173.2,190.2
O:NVDA251121P00180000,NVDA,2025-11-21,12,180.0,P,-0.3068023228968697,0.014696023864553575,-0.3624043847076939,0.11422227263812525,,60205,5.1,5.15,56,20,5.12,17559,174.875,190.2
O:NVDA251121P00182500,NVDA,2025-11-21,12,182.5,P,-0.34540438281486663,0.015447694015369984,-0.3811734190477413,0.13155114205710033,,4464,6,6.1,79,117,6.13,5614,176.45,190.2
O:NVDA251121P00185000,NVDA,2025-11-21,12,185.0,P,-0.385560035453849,0.016092293065100047,-0.386066733916241,0.13258235169217383,,40689,7,7.1,266,29,7.08,11493,177.95,190.2
O:NVDA251121P00187500,NVDA,2025-11-21,12,187.5,P,-0.427159704306701,0.0164998328613176,-0.3975558551112826,0.1336164588838255,,9576,8.15,8.25,29,66,8.2,2200,179.3,190.2
O:NVDA251121P00190000,NVDA,2025-11-21,12,190.0,P,-0.4684100929805258,0.016692391405086833,-0.4145155875508309,0.13463981082628293,,17139,9.4,9.55,1,8,9.45,4489,180.525,190.2
O:NVDA251121P00192500,NVDA,2025-11-21,12,192.5,P,-0.5090152566559717,0.01669495118724125,-0.4063621326535784,0.1356390303716551,,8128,10.8,10.9,35,91,11.02,1037,181.65,190.2
O:NVDA251121P00195000,NVDA,2025-11-21,12,195.0,P,-0.5491634007700444,0.016480120916561848,-0.4014860992417718,0.1366268931750985,,13895,12.3,12.4,13,13,12.45,9569,182.65,190.2
O:NVDA251121P00197500,NVDA,2025-11-21,12,197.5,P,-0.5871017507598725,0.016036879917762856,-0.4031993816646994,0.1375245598278464,,2479,13.95,14.05,9,34,14.1,827,183.5,190.2
O:NVDA251121P00200000,NVDA,2025-11-21,12,200.0,P,-0.6227665433011939,0.0155147581561169,-0.4034340660283978,0.12127459124077687,,25221,15.7,15.75,5,1,15.75,2436,184.275,190.2
O:NVDA251121P00202500,NVDA,2025-11-21,12,202.5,P,-0.6553798594606289,0.014828772163409134,-0.387091706795674,0.12204405217181352,,1708,17.5,17.65,2,31,17.6,290,184.925,190.2
O:NVDA251121P00205000,NVDA,2025-11-21,12,205.0,P,-0.6847361669048546,0.01402034823378905,-0.3776915655629802,0.12286051642042352,,4829,18.3,20.8,37,37,20.25,1693,185.45,190.2
O:NVDA251121P00207500,NVDA,2025-11-21,12,207.5,P,-0.7131776208213554,0.013265083469270796,-0.36827436820496884,0.1234670243920416,,1313,20.15,22.9,92,92,21.65,71,185.975,190.2
O:NVDA251121P00210000,NVDA,2025-11-21,12,210.0,P,-0.739392215659959,0.012519164765429528,-0.361467655512342,0.12349117126028428,,10424,23.4,23.7,11,9,23.55,2154,186.45,190.2
O:NVDA251121P00212500,NVDA,2025-11-21,12,212.5,P,-0.7601250927044874,0.01171968244472739,-0.35172649618821017,0.09575038589821495,,10059,25.55,25.9,52,5,27.55,29,186.775,190.2
O:NVDA251121P00215000,NVDA,2025-11-21,12,215.0,P,-0.7801481924272194,0.010965653557961879,-0.3351847032115491,0.09614158321271138,,1791,27.7,28.1,19,5,28.12,108,187.1,190.2
O:NVDA251121P00217500,NVDA,2025-11-21,12,217.5,P,-0.796236786784257,0.01022180067334001,-0.3265006389213923,0.09670724278120277,,131,29.95,30.4,25,18,33.22,30,187.325,190.2
O:NVDA251121P00220000,NVDA,2025-11-21,12,220.0,P,-0.7873129085339846,0.00940723833519247,-0.3750241492017502,0.09711281864157571,,1130,32.25,34.1,3,101,32.74,425,186.825,190.2
O:NVDA251121P00222500,NVDA,2025-11-21,12,222.5,P,-0.8217062416480642,0.008908427667892259,-0.3189495546786699,0.0973071582105901,,68,34.6,35.1,8,8,40.82,30,187.65,190.2
O:NVDA251121P00225000,NVDA,2025-11-21,12,225.0,P,-0.849614966815528,0.008289528319509746,-0.28172474365181327,0.09407931438559812,,699,35.8,37.75,100,28,38.6,69,188.225,190.2
O:NVDA251121P00227500,NVDA,2025-11-21,12,227.5,P,-0.826663620276508,0.007866326575148802,-0.3507980466696537,0.09825891955457981,,86,38.8,41.25,1,1,44.61,15,187.475,190.2
O:NVDA251121P00230000,NVDA,2025-11-21,12,230.0,P,-0.819475232831604,0.007446080947767484,-0.3894700572199817,0.09900669319718122,,799,40.6,45.2,105,98,42.85,135,187.1,190.2
O:NVDA251121P00232500,NVDA,2025-11-21,12,232.5,P,-0.8549694496794131,0.00697712822800079,-0.3169285857086621,0.06650374858594761,,37,44.15,44.8,3,5,45.99,17,188.025,190.2
O:NVDA251121P00235000,NVDA,2025-11-21,12,235.0,P,-0.8368026464858174,0.006720475168047176,-0.3854857098076583,0.09942087449851977,,10,46.6,48.65,5,7,45.15,10,187.375,190.2
O:NVDA251121P00237500,NVDA,2025-11-21,12,237.5,P,-0.8657476550478127,0.006269306417973359,-0.3131178025285321,0.06718503992246512,,50,49.05,49.7,10,12,54.53,24,188.125,190.2
O:NVDA251121P00240000,NVDA,2025-11-21,12,240.0,P,-0.8456445620691003,0.006126134524651624,-0.396825666616326,0.06749367406987346,,285,51.5,53.65,299,100,56.62,24,187.425,190.2
O:NVDA251121P00242500,NVDA,2025-11-21,12,242.5,P,-0.8736527934766009,0.005688128137298988,-0.3149797120307598,0.06769737621939594,,24,54,54.65,9,9,59.49,24,188.175,190.2
O:NVDA251121P00245000,NVDA,2025-11-21,12,245.0,P,-0.854843952235501,0.00562065145705402,-0.3929357770990885,0.06804603813624946,,76,56.45,58.5,136,2,56.58,1,187.525,190.2
O:NVDA251121P00247500,NVDA,2025-11-21,12,247.5,P,-0.8576279033256786,0.00540280907398401,-0.3966884093182406,0.06836531493192,,0,58.95,61,180,100,58.7,10,187.525,190.2
O:NVDA251121P00250000,NVDA,2025-11-21,12,250.0,P,-0.8813147246025399,0.005010092820519122,-0.32627318468842387,0.0685489630691031,,23,61.25,62.4,171,179,60.6,2491,188.175,190.2
O:NVDA251121P00252500,NVDA,2025-11-21,12,252.5,P,-0.8776470853594179,0.00488357892870259,-0.3500255413198777,0.06892785322988992,,0,63.2,65.8,185,189,,,188,190.2
O:NVDA251121P00255000,NVDA,2025-11-21,12,255.0,P,-0.8790140651691064,0.004716002531622345,-0.35662965714029926,0.06923489050458226,,0,65.9,68.15,132,242,,,187.975,190.2
O:NVDA251121P00257500,NVDA,2025-11-21,12,257.5,P,-0.8818890368251066,0.004544162338360051,-0.35751764040324635,0.06944597856792951,,0,68.2,70.8,186,178,,,188,190.2
O:NVDA251121P00260000,NVDA,2025-11-21,12,260.0,P,-0.8830397469022441,0.004400781691385048,-0.36410435730677615,0.06974851552205646,,0,70.9,73.15,126,244,56.3,3,187.975,190.2
O:NVDA251121P00262500,NVDA,2025-11-21,12,262.5,P,-0.8896989551089955,0.0042047890100573165,-0.35056541568364297,0.06986903303161507,,0,72.95,75.8,154,154,,,188.125,190.2
O:NVDA251121P00265000,NVDA,2025-11-21,12,265.0,P,-0.8874367978780657,0.004118046146862597,-0.36862786562461913,0.07014513538585025,,0,75.9,78.1,146,138,60.95,2,188,190.2
O:NVDA251121P00267500,NVDA,2025-11-21,12,267.5,P,-0.8930181225874648,0.00394917903843502,-0.3579321172413946,0.070474412858452,,0,77.95,80.8,164,164,,,188.125,190.2
O:NVDA251121P00270000,NVDA,2025-11-21,12,270.0,P,-0.8945524347933512,0.003833522062350251,-0.36160525344915345,0.07053584141055066,,0,80.65,83.1,154,154,76.14,2,188.125,190.2
O:NVDA251121P00272500,NVDA,2025-11-21,12,272.5,P,-0.8921796884945434,0.00376908384979973,-0.3796463587156959,0.07104471472858653,,0,83.2,85.8,147,148,,,188,190.2
O:NVDA251121P00275000,NVDA,2025-11-21,12,275.0,P,-0.8936093665297518,0.003666600903198177,-0.3833091635371863,0.07134132097884675,,0,85.9,88.1,149,150,,,188,190.2
O:NVDA251121P00277500,NVDA,2025-11-21,12,277.5,P,-0.8949737562802637,0.0035699868082985703,-0.3869474798053619,0.0714761110159845,,0,88.2,90.8,147,148,,,188,190.2
O:NVDA251121P00280000,NVDA,2025-11-21,12,280.0,P,-0.8962797786734382,0.003478985500168097,-0.39059120945642833,0.07168661530525924,,0,90.9,93.1,148,149,74.8,1,188,190.2
O:NVDA251121P00282500,NVDA,2025-11-21,12,282.5,P,-0.8975273474231007,0.0033930393807002925,-0.39423064104117517,0.07197711760373464,,0,93.2,95.8,146,147,,,188,190.2
O:NVDA251121P00285000,NVDA,2025-11-21,12,285.0,P,-0.8987199558683048,0.003311750647937352,-0.3978649759929918,0.0722659476472979,,0,95.9,98.1,147,148,,,188,190.2
O:NVDA251128C00160000,NVDA,2025-11-28,19,160.0,C,0.9999895502607815,1.864298998546233e-11,-0.017040536201327606,0.0001959925689653287,,356,29.95,30.5,31,122,29,137,190.225,190.2
O:NVDA251128C00165000,NVDA,2025-11-28,19,165.0,C,0.9508404583833792,0.005964949283750103,-0.06336325710258088,0.039535147581095005,,348,25.65,26.15,10,130,24.78,167,190.9,190.2
O:NVDA251128C00170000,NVDA,2025-11-28,19,170.0,C,0.8776350756086271,0.01042024586492431,-0.12463607102879791,0.10543994318572508,,488,21.75,21.85,2,10,21.69,1177,191.8,190.2
O:NVDA251128C00175000,NVDA,2025-11-28,19,175.0,C,0.7983331483496549,0.013675914327580797,-0.17504188207141036,0.10771694565837267,,1983,18,18.1,37,14,17.99,736,193.05,190.2
O:NVDA251128C00180000,NVDA,2025-11-28,19,180.0,C,0.7130904808966992,0.01605067400044985,-0.20948884984373675,0.14356119249063048,,3625,14.6,14.75,29,19,14.7,5244,194.675,190.2
O:NVDA251128C00185000,NVDA,2025-11-28,19,185.0,C,0.6247310799639945,0.017653688560572686,-0.2329354260436343,0.16706549852948477,,5552,11.6,11.7,51,8,11.65,9350,196.65,190.2
O:NVDA251128C00190000,NVDA,2025-11-28,19,190.0,C,0.5334341801755995,0.01833170510727402,-0.2508719698587656,0.17000092940847142,,6626,9,9.15,48,40,9.1,5784,199.075,190.2
O:NVDA251128C00195000,NVDA,2025-11-28,19,195.0,C,0.4444430481821224,0.018075861648077406,-0.2423301782015723,0.17288815933857446,,6848,6.85,7,47,83,6.92,3484,201.925,190.2
O:NVDA251128C00200000,NVDA,2025-11-28,19,200.0,C,0.362009334476771,0.01701948145481106,-0.2339126091671882,0.15374600833586546,,27578,5.15,5.25,170,87,5.25,20924,205.2,190.2
O:NVDA251128C00205000,NVDA,2025-11-28,19,205.0,C,0.28849572637462895,0.01528978009152637,-0.21263374209456878,0.15618207991845343,,7897,3.85,3.9,11,108,3.81,4014,208.875,190.2
O:NVDA251128C00210000,NVDA,2025-11-28,19,210.0,C,0.22605004953557375,0.013336646960356283,-0.1890799829287092,0.12125507214520292,,11257,2.82,2.86,21,9,2.84,11144,212.84,190.2
O:NVDA251128C00215000,NVDA,2025-11-28,19,215.0,C,0.174384063109202,0.011222218022551354,-0.1629636828370814,0.12303353351622943,,8068,2.06,2.1,11,6,2.1,2955,217.08,190.2
O:NVDA251128C00220000,NVDA,2025-11-28,19,220.0,C,0.13436902080945382,0.009292793582963189,-0.13990089554879584,0.08316314003087999,,13104,1.51,1.55,10,24,1.53,5750,221.53,190.2
O:NVDA251128C00225000,NVDA,2025-11-28,19,225.0,C,0.10243305242729342,0.007514145157143462,-0.11573428298011719,0.08430127304390161,,5369,1.11,1.14,43,23,1.14,1588,226.125,190.2
O:NVDA251128C00230000,NVDA,2025-11-28,19,230.0,C,0.07876127233010304,0.006056145306384268,-0.10000757255569921,0.04939698876064808,,4543,0.83,0.85,95,261,0.84,3195,230.84,190.2
O:NVDA251128C00235000,NVDA,2025-11-28,19,235.0,C,0.06091213449058686,0.004856909599053424,-0.08110905934022125,0.05003951241777905,,1862,0.62,0.65,84,194,0.63,421,235.635,190.2
O:NVDA251128C00240000,NVDA,2025-11-28,19,240.0,C,0.04755907742866937,0.0038847201574491188,-0.06826637655022613,0.05061932821298977,,5805,0.48,0.5,102,101,0.5,850,240.49,190.2
O:NVDA251128C00245000,NVDA,2025-11-28,19,245.0,C,0.03808969871672389,0.0031590029591780718,-0.059964812275654464,0.051146104607802334,,1548,0.38,0.4,152,222,0.37,992,245.39,190.2
O:NVDA251128C00250000,NVDA,2025-11-28,19,250.0,C,0.030909534106761057,0.0025921174860858167,-0.05085852057659486,0.025858918981783687,,6603,0.31,0.32,128,141,0.3,898,250.315,190.2
O:NVDA251128C00255000,NVDA,2025-11-28,19,255.0,C,0.02466341322221361,0.00209469059167322,-0.04249857980170981,0.026139669121049335,,2162,0.24,0.26,164,313,0.24,78,255.25,190.2
O:NVDA251128C00260000,NVDA,2025-11-28,19,260.0,C,0.02017894580712483,0.001720411430092264,-0.03689205030124213,0.026397485508412442,,1817,0.2,0.21,106,106,0.19,119,260.205,190.2
O:NVDA251128C00265000,NVDA,2025-11-28,19,265.0,C,0.016705367794545765,0.0014289699530137918,-0.032661890378159454,0.026642348386161446,,1005,0.16,0.18,291,750,0.18,480,265.17,190.2
O:NVDA251128C00270000,NVDA,2025-11-28,19,270.0,C,0.014193846983971426,0.0012130653742080334,-0.029220880136930347,0.011524057866532435,,1021,0.14,0.15,112,302,0.14,218,270.145,190.2
O:NVDA251128C00275000,NVDA,2025-11-28,19,275.0,C,0.011761080671650237,0.0010100759452365872,-0.024844556093843614,0.01163889345150121,,488,0.11,0.13,189,481,0.14,46,275.12,190.2
O:NVDA251128C00280000,NVDA,2025-11-28,19,280.0,C,0.009782159156272398,0.0008415994169683051,-0.02137709017843715,0.011748182547176675,,301,0.09,0.11,321,560,0.1,13,280.1,190.2
O:NVDA251128C00285000,NVDA,2025-11-28,19,285.0,C,0.008669249994451254,0.0007356995968799125,-0.019727263991324163,0.011847151945434155,,981,0.08,0.1,160,581,0.09,55,285.09,190.2
O:NVDA251128P00100000,NVDA,2025-11-28,19,100.0,P,-0.0033389595111975104,0.00020643667849506024,-0.012937983129016456,0.006650146569823558,,108,0.05,0.06,4,176,0.06,111,99.945,190.2
O:NVDA251128P00105000,NVDA,2025-11-28,19,105.0,P,-0.0035882909134567157,0.00023695473345892475,-0.012780128737534228,0.006812193785008163,,77,0.04,0.07,18,640,0.06,39,104.945,190.2
O:NVDA251128P00110000,NVDA,2025-11-28,19,110.0,P,-0.004427583193898484,0.00030327630341377924,-0.014436532473232773,0.006971404680071317,,71,0.05,0.08,10,435,0.08,53,109.935,190.2
O:NVDA251128P00115000,NVDA,2025-11-28,19,115.0,P,-0.0056559225052651265,0.00039933233754351697,-0.017000000954021013,0.0071283469241512605,,579,0.07,0.09,13,757,0.09,567,114.92,190.2
O:NVDA251128P00120000,NVDA,2025-11-28,19,120.0,P,-0.00787630254975594,0.0005594952073220629,-0.022288180151846432,0.007288652457639282,,1216,0.1,0.12,2,11,0.11,1475,119.89,190.2
O:NVDA251128P00125000,NVDA,2025-11-28,19,125.0,P,-0.009119884018014009,0.0006835261738139329,-0.02394448685822903,0.007643648876067012,,405,0.11,0.13,13,55,0.14,262,124.88,190.2
O:NVDA251128P00130000,NVDA,2025-11-28,19,130.0,P,-0.01235957145402236,0.0009345825991987514,-0.028910011250414418,0.01769715167566702,,937,0.15,0.17,85,363,0.17,255,129.84,190.2
O:NVDA251128P00135000,NVDA,2025-11-28,19,135.0,P,-0.01691769403052463,0.0012906223647477218,-0.03589888181748462,0.018040655976821963,,616,0.2,0.23,126,390,0.27,299,134.785,190.2
O:NVDA251128P00140000,NVDA,2025-11-28,19,140.0,P,-0.02370196254094327,0.0017988613116953604,-0.047018540042952556,0.018431338483617585,,709,0.29,0.31,73,73,0.33,486,139.7,190.2
O:NVDA251128P00145000,NVDA,2025-11-28,19,145.0,P,-0.0342285790651848,0.0025292521936492343,-0.060074756130073105,0.03748096812168122,,1316,0.43,0.45,198,443,0.45,401,144.56,190.2
O:NVDA251128P00150000,NVDA,2025-11-28,19,150.0,P,-0.049825870972676115,0.003548309552625292,-0.07999168112226154,0.038199315403049605,,2581,0.64,0.67,160,383,0.7,2839,149.345,190.2
O:NVDA251128P00155000,NVDA,2025-11-28,19,155.0,P,-0.07145158687644143,0.0048296261881221976,-0.1024109781771301,0.06718955998360204,,2552,0.96,0.99,54,40,1,1093,154.025,190.2
O:NVDA251128P00160000,NVDA,2025-11-28,19,160.0,P,-0.10211795018188304,0.006453335282273246,-0.13232154203960803,0.06844851903196952,,4849,1.44,1.48,383,11,1.44,1686,158.54,190.2
O:NVDA251128P00165000,NVDA,2025-11-28,19,165.0,P,-0.14180784227979443,0.008249754437306024,-0.16247697843771258,0.10449598483788092,,3012,2.13,2.18,18,14,2.15,2357,162.845,190.2
O:NVDA251128P00170000,NVDA,2025-11-28,19,170.0,P,-0.19157683592512523,0.010175590135747476,-0.1978123721080932,0.10647151449970119,,3437,3.05,3.15,248,628,3.1,26662,166.9,190.2
O:NVDA251128P00175000,NVDA,2025-11-28,19,175.0,P,-0.2501430466642708,0.011982261461339691,-0.2235982208057037,0.1415040351693263,,3810,4.3,4.4,71,180,4.44,2427,170.65,190.2
O:NVDA251128P00180000,NVDA,2025-11-28,19,180.0,P,-0.3172207734793256,0.013559450274019315,-0.2545899694029841,0.14425944068820384,,13304,5.9,6,52,62,5.96,13458,174.05,190.2
O:NVDA251128P00185000,NVDA,2025-11-28,19,185.0,P,-0.38967459599345633,0.014653183243796492,-0.2649912351116302,0.1672039298625842,,19681,7.9,8,20,61,7.95,3235,177.05,190.2
O:NVDA251128P00190000,NVDA,2025-11-28,19,190.0,P,-0.4649571326841574,0.015191323651106042,-0.2828036541529483,0.16989264481731423,,6703,10.3,10.45,14,8,10.53,3279,179.625,190.2
O:NVDA251128P00195000,NVDA,2025-11-28,19,195.0,P,-0.5386147342026517,0.015090116625832163,-0.27387721164205425,0.17249426905390844,,2213,13.15,13.3,61,55,13.3,1249,181.775,190.2
O:NVDA251128P00200000,NVDA,2025-11-28,19,200.0,P,-0.6072630325370348,0.014411365524011711,-0.27593316198178525,0.17416967874216285,,12237,16.45,16.6,4,2,16.6,697,183.475,190.2
O:NVDA251128P00205000,NVDA,2025-11-28,19,205.0,P,-0.6553268627163533,0.012759274272573133,-0.2787822357889209,0.15516104339395753,,1476,20.1,21.5,1,55,21.28,338,184.2,190.2
O:NVDA251128P00210000,NVDA,2025-11-28,19,210.0,P,-0.7039256946006194,0.011607402663660907,-0.2687020549502766,0.1567971751009354,,1566,24.05,25.55,41,115,24.84,302,185.2,190.2
O:NVDA251128P00215000,NVDA,2025-11-28,19,215.0,P,-0.7769760477028784,0.011022471195821273,-0.20980440932495825,0.12170804439471063,,662,27.15,28.65,121,7,28.81,230,187.1,190.2
O:NVDA251128P00220000,NVDA,2025-11-28,19,220.0,P,-0.7929696712544532,0.009528521244652503,-0.22113515106684092,0.1227072132239227,,338,32.65,33.15,10,10,35.2,13,187.1,190.2
O:NVDA251128P00225000,NVDA,2025-11-28,19,225.0,P,-0.7974650021232659,0.008358219647201032,-0.24604008062396404,0.12386841741136345,,190,37.25,39.1,22,65,40.92,32,186.825,190.2
O:NVDA251128P00230000,NVDA,2025-11-28,19,230.0,P,-0.8584200707586077,0.007419021871418864,-0.17774399452235068,0.08339426041553137,,186,40.75,42.65,100,27,43,28,188.3,190.2
O:NVDA251128P00235000,NVDA,2025-11-28,19,235.0,P,-0.8749503792397063,0.00656331470471834,-0.16625927182394795,0.08404256230593549,,74,45.55,47.4,100,2,39.5,1,188.525,190.2
O:NVDA251128P00240000,NVDA,2025-11-28,19,240.0,P,-0.8429321285830644,0.006191852291216679,-0.24920839794755176,0.12236669099138915,,11,51.55,53.6,41,100,42,2,187.425,190.2
O:NVDA251128P00245000,NVDA,2025-11-28,19,245.0,P,-0.8673663691055081,0.005591995525952536,-0.21348774472327495,0.08570907976441919,,46,56.55,57.45,1,5,54.9,6,188,190.2
O:NVDA251128P00250000,NVDA,2025-11-28,19,250.0,P,-0.8784168688060084,0.0051042661953536175,-0.2055671785407189,0.08636897428355747,,1,61.4,62.25,132,132,59.24,1111,188.175,190.2
O:NVDA251128P00255000,NVDA,2025-11-28,19,255.0,P,-0.8970782256251919,0.004568899157754215,-0.18125085976768218,0.08605885704189119,,1,65.4,67.45,138,146,61.4,1,188.575,190.2
O:NVDA251128P00260000,NVDA,2025-11-28,19,260.0,P,-0.8818686676404974,0.0044659635864179245,-0.22568908906480797,0.08786245728678979,,0,70.65,73.3,138,138,,,188.025,190.2
O:NVDA251128P00265000,NVDA,2025-11-28,19,265.0,P,-0.8886495948925419,0.004157872738758872,-0.22312509682914064,0.08812814786886035,,0,75.45,78.3,158,158,57.38,1,188.125,190.2
O:NVDA251128P00270000,NVDA,2025-11-28,19,270.0,P,-0.8918507389410473,0.003916521553110694,-0.22772151139143032,0.08840064858761755,,0,80.45,83.3,148,148,,,188.125,190.2
